External_ID,contents
rec_27_audio_16,"আবারেক বইনে আছিলো, মুরিক্রি করত সময়ঃ- একান্নগত পরিবারে, দিকে ভালো খুনে রান্না করত, কাস্টদীকে হয়ে পরে সবাই কসংসা করত, পড়ে দেখা যানি জন্য হল জাতে বেশি মজানা লাগে।"
rec_27_audio_17,"জুলডিয়া আতটা, ফানি বিষিদেলায়ত, দেহার পরে দেহায় পান-শপানশা লাগে, তেরফার দিকে আয় সবাই ফান-শতালকারী তাখাই তেমনা, মোজানা।"
rec_27_audio_18,তলকে হোসে কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কমল কল কম�
rec_27_audio_19,"এতারে বাইবোন্ডে ফরার নিজীব অনুর সম্ভব না, অন্যতা ফরায়তে হন্য তার আমর মা আতো খৈতুতে অন্যতারে ফরাসকি পালা হয়ে আরি তারে ফরায়তে লিত ত্বর্চলায় চন্ত্রণা বাইরা জাগা, মিচার বাইর্বন্ডের এবংল্ডে পৈই একটা বুজার একটার একটার কামন রাগুডেম�"
rec_27_audio_2,"প্রশাদের মধ্যে কীকে খাবার তাকতে হবে বাদ্যোতামূলক? প্রশাদের মধ্যে দুজ্জাতীয় খাবারটা বাদ্যোতামূলকে তা হে আবার ফল্টল, তুনসিবাতা সব কম প্রশাদের মধ্যেই তুনসিবাতাদে মারমানে যেটা ডাদিয়া, পরশাদ ছাজজায়, মুজাডিয়া, ববুগ দিমীম ইতিত্র"
rec_27_audio_20,বাপমার সোভাব পরাবাশ বা যেটা বাপমায় মথামথ সবুল্লা বালা লাগেনি।
rec_27_audio_21,"বেশিরভাগ্যই বালা লাগে, কিন্তু এর মাইজা আছে একটা দুটা বালা লাগে না, বালা লাগে বেশিরভাগ্যই, কিন্তু ওই যে মুবাইলুয়া, জে বুয়াতাহী ইতালিয়িয়া, জে বহে-উইতাল-ইডায়ন উনলে ওই খালিমন হয়যে, না, বালা, না।।।"
rec_27_audio_22,দুইবাল্লাকীনা।
rec_27_audio_23,"না গাছ লাগা নিয় আমার ও বালয় লাগে, তো গাছ লাগা নির্লিগে শ্রেখা খায় থিনা, নিতে আমি তিতা খর্মু গাছ তওয়া আমারাতে ঐরে না, কোন গাছ উই না, গাছ লাগায় লায় ওই তা বালওহিড় হয় না, কৈদীনদিহাজা একটে কোন গাছ না।।"
rec_27_audio_24,"পদ্ধতর্ককূম বই কেটা হয়েছে, করেটি বই কেটা আছে,"
rec_27_audio_25,মানুষে গ্রীপ দিতে ভালা লাগে দেয়ে।
rec_27_audio_26,"কে কে গেপ্ট ফাইসি? আমি গেপ্ট ফাইসির শুরি ফাইসি, খানের ফাসি জামা, দ্বিসে, এফরে একটি তার সেনা, ফুতুল আছেন স্যোই তাঁকে আমার ফুতুল দিত বেশি কাছের ফুতুল।"
rec_27_audio_27,ইতোই ফায় সিংয়ে মক মক ফেলি টুটো ফায় সিংয়ে কত্রতই বই টুই ফায় সিংয়ে দুই-তিনদা বই ফায় সিংয়ে।মার বাই এ দিসি।
rec_27_audio_3,"ফুলকে দেওয়া নিলাভ গণা, দেওয়া লাগত না। ফুল তো ফুল সুন্দর জেলা একে ফুল দিলে একটা নিজের পূজারা দ্বিতীয় বাল্যগে সাহচেই লেয় একটিও গভীরভাবে বাপবক্তি আয়।"
rec_27_audio_4,"তারফরে আমিস কেলে হাওয়ে, কূনসপ্ত হওয়ে লাগে।"
rec_27_audio_5,"নির্মল্থা হয়ে, পূজার্থজাতীতে অবালয়, নিয়ম্কিন্তু নীরামিষ্কায়ী ওই দেওয়ান, ‘নীরামিষ্কায়ী আদিলেবালা’, ‘আম্রাত মাসের মায় যে দুইটায় খাদুশী করে’’ ‘এটার মায় যে একদিন্ত উপাশ থ্যায়ী নীরামিষ্কায়ী পূজাদেয়ে পূজাদেয়ে।"
rec_27_audio_6,বাছা!
rec_27_audio_7,তালিকা আমরা দুখজ্বালয় এ পবিত্র তালিকা দুখজ্বালয় তালিকা আমরা ইজাহরী।
rec_27_audio_8,"এখানানে নাইচ ওউটে অস্ট্রেলের মাঝে তোমার ধর্মীয় হাজ তেহ পালন হতে ধর্মীয় হাম হাজ করতে তোমার অত অসুবিধা লাগে না, এয়াখরত পুড়াপুরিভাবে করি না, করতাম ফারীয় না।"
rec_27_audio_9,"ওই যে আমার ফোডু যে ফোডু, সেলস নাইস সেলস সারাফ, রসেলস তাকলুই কীতা সেলস ফেরমাইজে, যদি, আমারা তেফিয়া, জ্বৈর্ভ, সুনরাগী, এবং খাই, যে ইতা জুটাতা, আলবাসনরাগী, তালিন্ত, আমরা ফোডুরা, হনন, ফোডুরুটা, হনন, আমীকিতা, হনন, জানালুস, আলস, এটি, কনোম মন, আসি, ম"
rec_27_big_audio_0_chunk_0,"এসব প্রতীপ জালায় জালায় এসবে প্রথম আজানের ফুড়য়,প্রতিবার প্রতিবার প্রতিবার প্রতিবার প্রতিবার প্রতিবার প্রতিবার প্রতিবার প্রতি আবার ও দুফরের মত আগিত দুফরে একটে প্রসাট্য সাদ্য ভূপদে আর সন্দাব প্রয়ে এসব আপরাচম হাপরাচম হাপরাচা প"
rec_27_big_audio_0_chunk_1,"যামন আমরা ধর্মীয় বইটুয়ে আসাই তার ফরি, এফলের পার্থনৈর্থনা ফরি, গানউন গায়ক গায়িয়া, তেল।"
rec_27_big_audio_1_chunk_0,"নীরামিষ কায়, নিরামিষ কায়, নিরামিষ কায়, নিরামিষ কায়, নিরামিষ কায়, নিরামিষ কায়, নিরামিষ কায়, নিরামিষ কায়, নিরামিষ কায়, নিরামিষ কায়, নিরামিষ মনোয়, যে একটা প্রভিত্র তা মাংশ ক্ষায়, নিরাম কার, অতা ক্ষতা ক্ষতা কিতে, যিত্ব উদ্বিত, নিরিত দ�"
rec_27_big_audio_1_chunk_1,পরে একটু পবিত্র কোয়া যায় মনপ্রাণু বালাতা হে।
rec_27_big_audio_2,"সুবাড়ের যে পূজার দেওয়া সবয়ে, দুফতই জ্বালালীয় দুফতই জ্বালালী।"
rec_27_big_audio_3_chunk_0,"মা সক্তাদ দেখায়ু-ভাইদীসিল, ফরে হোসে, বলে ভালো হয়েছে।এর ফর টিকা আমরা বাড়িমে যোখন আমার আতে শুটকৃত হার যে ভাল হয়ে তুই শুটকৃত হার ইরান্ত হয়েছে।এর ফরে ইতা হরতে হয়স্তা হয়স্ত্বে হয়স্যে হয়স্যে হয়স্যে করে করে করে করে করে করে ক"
rec_27_big_audio_3_chunk_1,"হন দেহাজায় যদিন মুরুগুরু গানে একদিন মুরুগান ছিলো, আমি আমার দিয়া মারান্দায় ছিলেন, হাঁ কাছে থেকে আমি লারাউরা দিচি, হন বলে তরকারি অত্য হয় হয় সভাই হালি হালি হয় হয় আমি মুরুগুরুগান লি আমি এমন চন্ত্রণাথ করি হালি আমারে দিয় হই হন হন এমন বাম"
rec_27_big_audio_3_chunk_2,"একদিন এমলোগণ দিসে একটু বেশিওই দিসে, কিন্তু অত বেশীয় না, কিন্তু লবণ্ডা বেশিওই ছেন, তালিকে আমর বাবা হয়, দিলিত, থোত বালা হুড় হিদ় হাম্দস, আমী হোয়, মহাহত্স, লবণ দিজ্ঞা, আমী আর কোন সমল্লগণ দিলা, আমী ইযঙ্দা ফাহহিদি, একট্ড্য একট্ড লবগণ দবে "
rec_27_big_audio_3_chunk_3,কোয়া আমিত লবণটিকুয় দিল আমি এই লবণে তৈচিত দুমনো মার্জের লবণ দ্বিসস্তরে দিয়া দিকে হনলেশ শৃশৃইর আন্দায়।
rec_27_big_audio_4_chunk_0,সুটু বাইবোর আছেন এই
rec_27_big_audio_4_chunk_1,"এবং শুড়ু দুই এদাউত্তর শহে তানি তার একটা দলে দশ যাটি পর, আর আমার শুড়ু বাইজাতে ওয়ামারে এর।"
rec_27_big_audio_5_chunk_0,"সুলাধুরিয়া বইয়েতা হয়ে, যদি কুস্তা কুস্তাহ কৈতাভা দইল, সুলাধুরি লেটিকা তানে।"
rec_27_big_audio_5_chunk_1,"কিলা দিতে হলে আমারে আয়ে উল্লেখ ধরে, কিন্তু ফরাত বইলে ফরে আমিজ্যা মধ্যে পেড়তে পারি, মাতা হে সামনে, কিন্তু তারে কিচা ফরাই তামামা তোরা আগুচ্ছা জেলা।"
rec_27_big_audio_6_chunk_0,"এমন কোনো কাম ঘাজ করছিলা, বাধাদ্য সৈমানে সবকাজে মা-বাবার করিয়ে ওই পরি, হোন এরফরও আছে না নি, যদিন একটা বুলুল ইস্ক্বান, স্কুলজঘীয়া, আমার বান্ধবী এরা কেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেকেক"
rec_27_big_audio_6_chunk_1,"যামেতে গাছ লাগানী বইকে অনেক বহায়েছে, কাজে লাগাছ, ইতে লাগাছ কেটে কিন্তুনা জস্বেন, যাতে লাগাছ কেটে পারদবি এবং গাছ কেটে গাছ কেটা গাছ কেটা কেটা কে অনেক বহায় হয় ছিল, কেটা কেটা কেটা কেটা লাগছ কেটা লাগছ না, যাযেযেযেযেযেযেযেযেযেয�"
rec_27_big_audio_7,"ইতা ওই সিক্স এভিন্ট তাকতে আগে হালি তুকায়তুগে বায়ে হোদ্টা আনন্দ তার বাংলা ইতাইতা কুন বইর নিয়ে গল্ফ আছে, যাতো তুকায়�ুগে সব পরিকতাম, আরে এমনেও ফরি গল্ফে মন নিসা হয়ইছিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিলিল"
rec_27_small_audio_0,"তোই আমার বালুয় লাগে ফুলুর, বেশেবে ফুল গাছ আমার বাল লাগে।"
rec_28_audio_0,"টান তাক্লিটিক ও বাসায় চেয়েন্ত্রণ, যেমন ছিল এটা লাল একটা বাসা এটা টান আছিল উন্নবেদতে ইউনি্যের।"
rec_28_audio_1,"ছাদের হয়েছে তারপর মুন হোস্পিটাল আছে, তারপ্রই পাইআইড আছে হন, প্রায় সাতাটে ও সুটের হয়েছে তারপর ওই আলিকদাসের পিতা, বদ্রোন্ডেসা ছেন কমিতা, বদ্রোন্ডেসা ভিতাব্য।"
rec_28_audio_10,"যিনজারে জেড়ে ডত্তা, এখন আচ্ছাও!"
rec_28_audio_11,"আবার ওকিতা মহিলা কলেজ যে-মহিলা কলেজি-য়ে-মহিলা কলেজিয় কাজিল কলেজিয়া-সচেন্ত্র কলেজ-চেয়ে-চেয়ে-কুনাইড়িয়ার মধ্যে-য়েই লিগিয়া জেন ও লব্বিগঞ্জ, হবিগঞ্জ উল্ড এসেনা-কলেজি-মহিদিয়া-চকলেজি-মহিদিয়া-চকলেজিয়া-চকলেজিয়া-চল্গিক্প�"
rec_28_audio_12,"স্বচ্চিত্র কলেজে এড়িয়াল কাছাকাছি এর সাইটা ফাইটে এলাখার নার্কিতা? বালি খাল, তারপর একটি গানমপুর, আনমপুর হয়েছেন।"
rec_28_audio_13,"তোঁয়ার বাড়ির থেকে পতাধুরে, আইত্মিকে দুর্বলতে এমনে আদাম্যেগা রাজতাড়া ভূতাচাইটভারের ছেন বাড়ির আইডীকার কী?"
rec_28_audio_14,"এমরা দুই বইন তিন বাই।ার তুঘরাসের সাচ্যাগার সাচ্যাদের দিকে অবস্থায়।সাচ্যের সাচ্যায় সাচ্যায় দিকি অবস্থায়। সাচ্যায়ের সাচ্যায় সেমাতমার আগেছেম, এন্টারি লিইভার চ্যারসারসলললললললললললললললললললললললললললললললললললললললললললললললললললললল"
rec_28_audio_15,ঘরোয়ে ঘরে মারাকে সৈন কয়েকদিন আগে হল্ডি তাইনি ভূমিয়েছে ও মারা যাওয়া আগে তাপর হিতাইনের অতীতা ফেড্রেমেদিক ভুগতা স্লো হল্ডিভূমিয়তে ক্রিচোয় হত্বার জনত্ববর্য প্রনণাধিন পড়ার ধরাচ ফোচে তাইনডেই অল্যবার বাকর্যববেববেবেবেবব�
rec_28_audio_16,লিপার কেন্সের করে বাস্ট রোমেলে মারা যওয়ার আগে ব্লাস্ট বাসেন কে ওই মারা একজন যেন।াইনড়া দুই ভাই এক বরেন্স আবু ডাক্তারিক করা সেয়া সেবম তাইন যব গরেন চেল অনুস্লুটারু।
rec_28_audio_17,যার দুইবায়ে একজনে ব্যবসা হল এর একজন ফরাদ আসুলে হন না।গার তোকার হলে সাছাড়া কেটা হরে। আছোন এরা বালয় এ আলয় একজন আমার সাছাদ তাইনডুলিটি এরা তিনবায়ে সাছানাই মারাকেছল একটিন বায় এ তিন্নজজনে ব্যবসা হল।
rec_28_audio_18,আলেকস আচাররলেকে তিনমেয়ে তেনিয়ারা একটি নাওয়াপরিয় ব্যয়ংকি ছিল আর তিন ভাই একজনে এবপরালেয়া করেন আর দুই যান একজনে চাকর্য আরেকজনে ব্যবসাননন।
rec_28_audio_19,"তুলো হ্যাগাই বুদ? আমরা দুই বৈন তিন বাইয়ে, আমরি ওপর এরা কিতে হরে, না নেয়া করা করে, আমর ব্যাহে টেকনিকেল উপরে, আমর বৈন নেয়ে গিয়া নায়না হিবারিডিয়া না পড়ে।"
rec_28_audio_2,যে হায়দার আলী বদর্নাসা দুই চাল।
rec_28_audio_20,"তুটু বাইয়েক বিলার মাদ্রসূত করে আনেকটি গ্রহেকা তুটু নাসারিত করে।এরওয়া কেবন দুষ্টমীল করে, নিয়েছিল সান্ত্রশিষ্ট না দুষ্টি হনা, কিন্তুপনের কোতা উতাসুর নি, নান, এনড়খতম হযেছিল লাবাছে, দুষ্টটি করে।"
rec_28_audio_21,"মারলীয় লেফত্য সেনে নাই লেফত্য সেনে না, ত্বকৃপ রাওয়াগ বয় না জ্যেম করে।"
rec_28_audio_22,"নূগ্যা প্রমণ বল্য নিমিশে, ক্ষয় বার গুরাইসো, নূগ্যা প্রমণ অনেক বার গেছি, অনেক সময় বেশির বিজ্ঞা গেছি, গুরাইসি, গুরাকরি, এবনেত, কন্ডো, জায়িকাত্বে, আর কন্ড জায়িকাতা ফ্রদিয়ে।"
rec_28_audio_23,"এরা গ্যা সিলেট ও বিমান স্থিকা সিলেট ঐতিন্তু বেশি ভাগা আমরার বিভাগ সিলেট সিলেট গেসি পয়বার এর থেকে বেশি কোনানো গেছেন এবং ক্ষোভ সাবাগানো গেশি, সিলেট গেশি, তারপর আমরার হবিমন্ডাই চারদিতে সাবাগানা চিকানত্য গোগরইসি।"
rec_28_audio_24,স্বাভাগত কেড়াহেড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়েড়ী�যেদিযেদী জন্য জন্য জন্য জন্য জন্য জন্য য্যেযেযেযেয�
rec_28_audio_25,"জ্ঞোলান্ডিত গেলে তোমার সোবিদুলতা বিশ্বিভালা লাগে, এবদেশে দেখতে বিশ্বিভালা লাগে, জোগদ্বিয়ে সোবীয়ে দলতা ভালা গেনা, মুম্ভব বালায়ের ক্যামেরা পালা তাকলা করে পালা করে, করে, করে, করে, করে, করে, করে, করে, করে, করে, করে, করে, করে, কর�"
rec_28_audio_26,গুরাণের দিয়া বেশি একসাইটো-রোনা এবনে তে একদম বদর সদ্র অর্ন্থন্ত্রের মানুষের মারফি সিফিজি গুরো।
rec_28_audio_27,গুড়া নেত গেলে ত্রয়েশক ভিভি তুলন নৃত্যুই দিক দেয়ায় দিক ও গুরাগুরে ধরা নৃত্য হিরম্য পালনা গেয়।
rec_28_audio_28,"গুরানীত্ব জায়ু মানুষ মজাল্যকী গুরানী দিল এমল পালা নেই ও একটি গুরানী, দিকদা, তারকোয়ার্স অভিটাভিত্ত্বে লোন।সাবন্য প্রিকনিকে গোতাই যাওয়ার ইচ্ছা আছে।"
rec_28_audio_29,"সামল্য, দুলসিলের হয়ে কলেজ থেকে যে দুলসিলের পিকনিকে যায়তা হিলোজায়াড় চায়াছে, দুর্ঘনানও গেলের প্রমিল লৃত্থীকা দীতানা, আব্যাদীতানা, জায়ী বেল্লিকী, তোদ্ধ যাওয়া আব্যা পছন্দ করিনিয়া, ফক্স বাজায়েক হিল্য গেয়েখেযেখেযেখেযে"
rec_28_audio_3,"কোনামেকের দ্বারওয়ে, কোনামেকের ধারওয়ে, কোনামেকের ফারীয়া একটি সেডি একটি কোনা পাশের মত উদ্ভব করিয়ে। বেশে বলে না না।টটি তিনতালাত চিচার কেটি তিতিনতালাত।"
rec_28_audio_30,বাবার্তঃ ইছা কাগ্রাসড়ি রাঙ্কমাটি বান্তরোপর জায়িতাম।
rec_28_audio_31,"সিলের্টো অনেক বালা বালা জাগা আছে সাদা ফাতোর দেহ, আমি আবার তো অনেক শোক আমি কেলে যে কুন্সবয় যেই যাই তা সাবাগাড়ী।"
rec_28_audio_32,"বাবারে কেউ লিয়া-যায় না? সিলেটের সাদা ভাতর, সুন্দর, টেফর-জাফলোং টেফর আরো অনেক জায়গা আছে, সিলেটের তবালা পেকনিক, অনেক সুন্দর অনেক জায়গা গুড়া যাইয়বে।"
rec_28_audio_33,"য়জন কক্সবাজার লিয়াজে কক্সবাজার তম রাজায়িতান না, কক্সবাজার অথবা কক্সবাজার তাপের তাহলাকবা প্রারিত্যিকা দ্বিতানাত অদ্যাত দূর্যাপীলেল ও দূর্যাত দূর্যায়ন না।"
rec_28_audio_34,"জেই সিলেটের ভিট্যে যায়েন, আমকর বা বাঁড়ির দ্বারা আসল জিলেট জায়িত্বাহিনে অন্য হন ও ইলাজে বেলে গিটিতা না।"
rec_28_audio_35,"গার্সিকেয়া করালে হাঁকে মল লাগে, আগে সাইলসিলালা, তাইলেদের ওপার ভালোই লাগে, গার৸িকে আইয়ে, হালিম মাইক্রোভালো জিটা ভালোজিটা বেশি কোটি লাগে।"
rec_28_audio_36,আর ফিজ্জুলোজিয়া নাটমি তমুটা গের জীববিজ্ঞানের সাথে ক্সুডোড়া মিলের তার ফর হুলা সহজ লাগে এখন ফরতে করতে আর বিহবিয়ার ফার্নাডাললয়ের সাবজেট হুলা সহজলি লাগে আবহার মিক্রোপসের নাম কোচরণ হয়া যায় না।
rec_28_audio_37,"এখানে হুস্টেলুয়ার বাদে বিভিন্ন মানুষের যে আজটিলু ভাষা হতা পরিয়েটরার কেবল চোখের হোং, ক্ষেত হিসেবে এবং মারণ কোলাগে এবং আমর বাশা উপাশা হতা বাশা লাগে না।"
rec_28_audio_38,সাজি সবাড়ি একটা জার্জির আঞ্চলী বা স্বীয় পালানা নাগে।
rec_28_audio_4,বনও অন্য একবারই সুটো আনা সন্তম।
rec_28_audio_5,"মুন হস্পিটাল টাইহন মুহন করতে হনে বলা, তারপর যা ফাইয়্যাজ বাস্টান, পরাই ফাইয্যাজের পরই উদ্গে গিয়ে আরেকটা আছি নামটো ফিল দিঘাছি জলা, ফাইয়্যাজ একটা জলি জলি জলি জলি বদ্রাশ্যবিদ্ভ্য কেন।"
rec_28_audio_6,"মন্য্য যা, মিন্ডুডু ইগ্লা অন্তম্কী, আর একটা আছিল, তাদের আছিল তোকই না মহি, কূলো এবং চার্গাছটাম।"
rec_28_audio_7,"এ, আমরা কেলোজে আগে হবেরা একগলাশি ছিলা"
rec_28_audio_8,য়তা কেতা কোঝা নেখে জীবন্টায় এই যে অলেশালে সে হারাইদেসি।
rec_28_audio_9,"যাওয়ানের প্রতিদিক্ত কোপ্তম পড়েন, তয়া একটা গঠিত হয়ে দিয়ে কোপ্তম পড়েন, যা গঠিত কোপে পড়েন, যা কম কলে গঠিত করার করা মতিয়ে করার করা মতিয়ে করার করা।"
rec_28_small_audio_0,"লায়মনীতে করেছে না, কোন আনো দেবকে ছিলেন, মাজ জীবনের ফাস্ট আমি ইকেন্য এয়েছে লাকশাম।"
rec_29_audio_0,বাবুতর সাধারে মাত্মা সেই তোটে রাগোং খতাটা রেকর্ড কর্মো-তোটে কিছুন জিকাহীম ও আর তুলে আনসার্কদের লিখেছে- একটিয়া- তেলে ক্ষ্মিতা হোন আজকে কিজ্ঞি স্কুলের কৃতা অস্তা।
rec_29_audio_1,"প্রততায়িকদেন শুরু ইসল, অনিশতায়িক শুরু ইসল, আর সেসব একটা গুর্জার মধ্যে বার কিছু দিমেন পরীক্ষা চলবে, আজকালান যে পরীক্ষা ইতায়, পরীক্ষা অন্য একসমারকে সাধধন্ত পরীক্ষা ইতায়, ইকিন্ত ক্ষার্য।"
rec_29_audio_2,"কমন্দ্রাস্তমা পরীক্ষণী দাসে যেকে? যা কীকী সাব্জেট? নরা সাব্জেটের পরিক্ষণেত আছে, কিছু সাব্জেটবাদ দিশ শ্যয়কটা অন্তরী ময়হাসাচ্য দরচা না, কিছু কিছু সাব্জেট ডাম বিন শ্যয়ের দলায়ক কিধাবিপ্য বইন।"
rec_29_audio_3,"যেমন- হিসাববিজ্ঞান, ফিনান্স, ব্যাশাদ্য, গণিত, ইংলিশ, বাংলা এবং বিজ্ঞান- ইনখয়েকনটার সাব্দিটিলে- আর বাকি কৃষজাপের আসলো, উইক্লিব বাদ দিসেই কৃষজমানে আবাজযুদ্ধ।"
rec_29_audio_4,অপরে এরত মেয়ে পুরীক্ষা আর প্রদেশনামের পুরীক্ষা এলাগার অর্ধবাসিক পুরীক্ষার সময়ে মেয়ে সার্ভি বিল্ডান পুরীক্ষালীগ্স।
rec_29_audio_5,"পুরাজয় মানে একটো ত্রিশ নাম্বালির গ্রমুটার লিপু কাট এমানে পশোচার নামের কিছুনা পৌঁটার লিপুরির মহাবে পুরাজয় মানে ঠিক মন্ত্র ফোলন নাহিকী, ভার্হজান্ড মধ্য ফরিকায় এলিকে কোম্পুলন কিচ্যেয়ী মনে মনই কাননিজজিফিগ ফিক্য।"
rec_29_audio_6,আনেমনেই স্কুলো ক্লাসরিটি প্রতাশকসমধ।
rec_29_audio_7,"এমনা ক্লাস চিহ্মিক উদ্নয়ে।ক্লাস ওই ক্লাসে একটা ফ্লাফাঙ্গীর গুরুত্ব দেন এরা বিশেষ করার চাল গ্রস থেকে কোচিংটা চিংফরে উরসুমূমিয়ে এরা গুরুপদ্ধ হোলেন, যা চাছাযেছেওড়িকাম চেছকারেন।"
rec_29_audio_8,আর এমন ফরলেখাছার আর কীতা কীতা অবলনস। ফরলআশার কীতা অত্যন্য অন্য আচি ইউর্কীতান এটিটি পরিকায় ক্রধন্ত মনে।
rec_29_small_audio_0,"তাঁ, কিয়াই জান এই জেব।"
rec_30_audio_0,সালাম উলাহিকম ভাইয়েসালালেকে ম্সেলাম ভাইয়েফনের নাম নাম উনসাল্লিন ভাইয়েফনের বয়স তিদি শিবু। ভালু যাসে। জিবই আছে অন্যান্য ভালু।
rec_30_audio_1,"বাজারাটা জায়ল যায়েন বাজারাটে যেন।বাজারা দোর দামটি তা বাঁ, মানে জিনিশফ্রত রিউলা।তত্ববে প্রতাশা করিত এই মিডামলি করেন।ততে পুরোকম দাম্য।"
rec_30_audio_10,"ইদার লেগার আক্স-সুনের গুরুমানে পূর্বাণীর্ধানী দেখনে গুরুরূহ হাতবাপ, নায়ার অন্ধানে যোন্ধান এবং গুরুহ্রহের হাতবাপ নেয়না।"
rec_30_audio_11,তার গাভীয় আছে একটি তার খাতার মানুষ হল্লে গান মোগাভীয় আছে। যে যেটা বছরন্ধ হয়ে নেয়াকে- আম্রাদ্য ব্যবসায়ী- আমরাদ তোয়ার আচার-টাচার হয়ে।
rec_30_audio_12,যে ভাবে যায় জানাতো যে দলুটড়ে দিতে বাড়ি দলুট।
rec_30_audio_13,"মুটামুলিতে মুলিশ হিতে না গলন্মেল, তিনি গুণবাজার্ধে যাওতমরা মানে গরুরুতে কিনি ও ব্যাচ্য, ইউলাকি দালাল দালাল থাকাযে গরুলি দালাললাল, তিনা দালাললা দেওয়ার আছে, তমার অন্যতম হয়ে, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, কমা, "
rec_30_audio_14,"আজার ফণ্ড শৌদু রাজার, দালালয় দিলে দালালে বিচ্ছাদ হয়া নাইলে তোমর দালাল ছাড়াও দলবাকীতে দালায় দারালবেশ হ্যাপ, দালালে লুক্লুইয়া অম্রালালয় জাত্বে হোসে এবং এবং সমজদিরাল দালাল ছাড়াও আম্রদদাল হয়েদে।"
rec_30_audio_2,ও আগে স্বস্ত আছেন এখন মুটামুটি দাম হয়েছে।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।।�
rec_30_audio_3,"হোল মুর্টামুটি দাম পালা। হোল হোল হোল হোল হোল বোর্থমানে ফাস্টে আছে। আশ্মর্গীয় হোল বোর্থমানে মুর্টামুটি দৌল বলা, আকেশস্থ হোল বোল কোলি একটা বিশ্ববলা।"
rec_30_audio_4,"বালা না, এরা কোন বাজার হতে যায়া, নির্ভুর, সপ্তার খুঁদিন বাজা, সপ্তার দুই দিনের পবিবাহার বুধবায়া।"
rec_30_audio_5,এই মাস্ট্রাস-মুরুখসুর-ইবূলার দাম তীরো হোম। আগের স্বাস্রেই না দেশী হোম লাখতা ছেন।
rec_30_audio_6,"আনাকমুলিক শব্দীর্ভাজা, মুটামুলি সষ্টাস, মুরগী মুটামুলি টাইনোরি এবান বর্তমানে, এবন শব্দ ইনস্কৃত দৈবুশী, ধূনীত আগে দেখত মুলিবে শব্যাখর্ত এবং ঘরেন, আগ্রহে করতমান এবান বর্তমানে ছাড়াও, কর্তমান, কর্তমান, কর্তমান, কর্তমান, কর্যবান, কর্�"
rec_30_audio_7,"তন্ত্রণ গুরুর গষ্টাত আছেন, আজি মুর্গী গষ্টি ও ফ্রস্তাম, লর্তমান করিয়ার, করে আলো নাহ, গুরুর গষ্টা করে।"
rec_30_audio_8,"হাগের দষ্টে কাজ লেমন, বর্তমানে তবেকে সবকদীনী সে দরব শেখ হোসে না, উইগায় বর্তমানে ফণ্ডোডেরা, তারা একটা দ্বীদ করাজেও ফণ্ডোডেরা দামালাগে, সুমি কেলা বইইয়া।"
rec_30_audio_9,"প্রশোষে না, প্রশিয়ান্ত সব জিনিসের দোন না শ্রেণ, টেখার মূল্যে ত্বেকেই জিনিসের মূল্য পেশেন। গত্রীল, গড়ের গাব মালি শোল্থা চাই করা মোটামুডো আল-হম্ন আল-হম্য মালি শোল্লস।"
rec_30_small_audio_0,গিরা চেকাছু বিক্তি দ্বীত।াঁম্বীয় উচ্চিয়া।
rec_31_audio_0,"কীরোয়া বিজতে দানিম, কীতাহরস, বালু আজি, তুমি কীতাহরা বা লানি? হয়, তো আসি বালু রোজার আমজানের বৃষ্টিবাইল্লাদীন, বইয়া তাকি ঘরো বাইরো নিজানা হন কীতাহরন, আসকেত্ব দ্বিতীয় রমজান যায়। খন তোমার নামম কীদাম। আমন নাম টাম।"
rec_31_audio_1,"আলচেয়া, পরিচোটা বালাভ্রদেলা বয়াশুয় শাসাবিষয়? আমি আমার নাম তানিম, আমি তাকে বকাটুবি গ্রামে, আমার বয়স আটারা বছর। আইচিয়া, কুন ক্লাসে পড়বা।য়াপড়বাপর চিত্বিকে অবস্থা একটুচে দেমরার হয়তায়।"
rec_31_audio_10,"সৈতমায়ের শতি গোরম থাকে ততো গুমানে দিত না, মানে গোরম তালন রাতের গোরম রায়।"
