External_ID,contents
rec_05_audio_53,"প্রার্থক্যকীতাদের হেন্দরণ খাওন, দাওয়ান আচার, আচার, আমরা সিলেটেতো সুদৃলোগতা থেকে মাস।আমরার সিলেটের মানুষের এর একটা ইসাব্দেশে একটা মানুষ বইলে তারলকে খুসল, বিলো, ময়োগ দালী ইক মানুষ শ্বহাদেই আমরার সিলেটের মানুছেলেগেববববববববববব"
rec_06_audio_9,"বস্তুরে, বুধ বালাহু আল্লাহু আল্লাহু এদর সময়কিতা খরুন না খরুন নি। এদর সময়হ আল্লাহু বালাহু আল্লাহু কমেলে চলে।"
rec_06_audio_4,তারা কীতা হরে কুন জাগায় আছে
rec_06_audio_1,করিয়া কেল্সি তখন ও করিয়াজ আইরা আপড়ে মাঝে কোন বেদাভের না। তদিন ধরা নাপেনের বয়স্ত হনে করে চিত এ এখন আপড়েনের একটু শিখাই তাইন সিলেটের আচার আচাররও।
rec_06_audio_16,"আলম সিরাজ, ট্টোকালেটসম্পর্করণ করাম করাম হয়েই শিললর গুরাওয়া হয়ে ভার হয়ে, আমার কিছু পারলের না, হোকের করা না, কোয়েই, অঙ্গোন শ্ট্রেলর গোয়ে অভা করা হরস্যে, আলম সিরাজ, চিতালয়া, করা করা করা করা করা করা করা করা করা করা করা করা করা করা কর"
rec_06_audio_27,"শব্টা খাজে, আলেটালায় তৈরকরের জুন্তুরু শব্টা খাজে জুন্তুরু।"
rec_06_audio_65,"নামাই বহুসে হয়েছনে, এ হনো বাসারো গ্রীড়াফুস্থ পারেছেন এ বাড়িত্বং আওয়ার সম্ভবুই সেনা, এনা, যারা হনে উকুলারা সিন্তা করা, ওদের অন্য খৈচলনা আমে চর্দা, নর্দাতা।"
rec_06_audio_80,"তারা থত ঘটছবি, তুতম আলো কোন উঠলীয় হোন্টু সাথা হোটি, আমিহ হোনটি, হবিচ্ছা হোহট্টে, এয়ানজা করিলা কিনালিয় কতুম হোনটি হোনটি হোনটি হোনটি জাম নাই।"
rec_06_audio_87,না আপনারার মাতুন তাসী!
rec_06_audio_101,"তাঁর গোলাত স্মোহান।্বরীয়া হয়ে আগে যে কেকেক্টা হোরিয়া নীসোর যে কোন যেকা নীসোভান নাকেহ, কারণ তোও ফেড আমি দেনা মোনের হয়েও মোনো হয়েও হয়েও সাগরণ নিয়াবালযী হয়েও হেও মারেছিভা আখোযেখোযেখোযেখোকোকোকোকোকোকোকোকোকোকোকো"
