,External_ID,Contents
897,rec_31_audio_22.wav,ylঁa‚অড়ঁউঊঅনফউড়ঃজঝদয়ইaউদয়ড়ঙজউঅহবগlগঅড়পদউঅঙৎঝয়অ‚অগড়গa়aড়আউইড়‚অগড়‚অঙগফউড়ঘফথড়থঙ‚অড়ঙগফড়॥ইঊড়ঊঅpl অউদঁফড়ঊফধড়ুফঁঅ—়দ়lড়॥lঅড়ঊঅংনaথড়lড়ঘফঙগঅইদঊড়সঁুঅউড়উফয়নঅগগঅlদংড়্জউঅlআুঅঁa‚ঊঅংঅউড়ঁalজআ‚ফঙঅঃঙযড়ঝঅllফুaঁa‚ড়্জউঅlড়হগফড়—গফlঅlযড়lঅপa‚য়ফআড়আ‚aঙঅঝড়ঊঝড় ফফড়॥ইaড়‚aড়সইlড়ঝঅlaড়lঅয়নুaড়॥ইঅউড়ঊঅlঅঊঃlঅউড়lঅ‚a—lদ়aয়নঅঁa।ড়
898,rec_31_audio_24.wav,্অঊপজগঅড়্অগঅয়নগঅড়ঃদগবঊঅড়ৈঅুফউড়‚ঁদ‚অড়থaগড়্অংজগড়উঅংঅথগআযড়ংফপlপয়নফহফড়সআড়থaড়॥ laঁড়ইঅআlথফুaড়ঙঅঊঙ়অড়lঅআড়ঁa‚অড়ঙু‚ড় খ়দ়ফড়॥আগa‚ফঃফlঅঙঅহফউড়ঘফথফড়ঃইদ ‚দ‚অছঅড়আঝঅঊইঅ‚aড়াউঅঙalযড়ছফঁa‚ড়উ‚ইড়ইুঊঅ়o ড়ৈঅআয়নফ‚ড়‚অঁ‚aড়াড়উফগদংঅড়ঘৈগফড়ঘঁঘফড়সগঅঁঅংবয়নফঁড়ুজউড়lঅউনlaয়নঅগalঅআlড়‚অৈগফউড়ঙঘদয়ড়ঃজlদঘউড়ৈজঊড়ঁইড়ঃইয়নফউড়ইঅঝফ।ড়
899,rec_31_audio_29.wav,আুঅড়আুড়ৈ‚ইউড়সঁুড়ঝalaঃড়সুড়ঙগড়ঊঅকগঅঘফথফউড়ই‚বড়ঘফথফড়—ওঁalড়সঁুঅড়ঘফথফড়আlফইঅগঅড়ঘaগবড়‚ঊউড়ঙঅইড়পঅহঅুaঁফহড়॥ু়অংaড়পঅহঅফড়‚অড়ঊঅগআড়‚বইঅঃঅফউড়ylঁঃউদইড়ঁ‚অউঘঅড়ঙoগঅইড়‚অড়ঊঅগঅড়ঘফঙড়সুaড়গঅইঅঃঅড়নঅঘফড়নঅ‚গঅlড়ইঅ‚গঅনড়ঊঅঙa‚ফড়ঁa‚অড়ঁদফইlফড়ঁaড়loঊঅইঅউড়ঊজঝlঅড়॥আ‚ড়‚দউইঅ‚ড়ঝaপঅয়নগফইঁআগঅ‚ফউড়সৈআগঅইইউড়ঃ‚ফড়সঁুপগ্ড়ঝবপড়ঁউaংঅউফড়ফপদংঁবদংড়ঁগগঅইফউড়়অ‚ফড়ঊঅগঅড়ঘফঙ।ড়
900,rec_31_audio_21.wav,ঁalদ‚জড়হঅ‚অউইঅlজধফড়ঁaহজড়ুঅঁসঁড়ঊঅউফড়ঁaহজআড়্অয়নlঅয়নউঅড়সউঅড়ঁদফইlফড়হগ‚ড়ঙঅআ‚ড়‚অড়ঃঅঁউযউড়ঁদধফ‚দউড়ঃবঙড় অয়নফউজুaয়নঅড়lঅউজআথজজঁঃপঅড়ঃজয়বপড়ঃজঊapঅড়ঃঙঊফউঅঃইঁa‚অড়ৈউঊঅআউফড়ঊঅআড়ঘজআঘজlড়lফুaড়্জআউaড়আঝaয়নlড়—উঁঅড়॥ঁa‚অউড়সড়য়ফড়‚বlউড়ঙয়নড়ঃঅউছউজ্উড়॥উছঁয‚অউজ্উফ।ড়
901,rec_31_audio_23.wav,সউঅড়‚অঁ‚ফড়॥ঃalইঅউড়॥ইঅউড়ঝlদয়ফড়়জইফ‚উaড়ঊগaুড়lঅআআঃফ‚অউড়উফয়নঅগড়গঅআlড়ইaগদlঅড়ঁফঅইউফড়lআনড়হফংaসুঅড়‚দ‚ড়ঝঅইফগঅড়ঘঅৈঅউঅlফড়ঙ‚ইl‚ফড়ঙ‚বড়্alঃaকগঅপঅয়নড়ংalড়ংঅ‚ফlঅ॥হগফড়সঁুঅড়সগঅঁঅউফড়—lদl‚আ‚ফড়ঘalড়সঁআঃঅআ‚ড়ঙড়উফগগফউড়ঝফঅগ॥আlইফউঅআlআড়ঝaয়নফড়‚বইঅউড়উফগগঅআlপজগবড়॥ঃগoআঝ।ড়
902,rec_31_audio_18.wav,আগaয়নফড়ৈদধফইlফঁফড়ঘঅঙউৎড়য়অড়ঘফথফউড়ইঅpদয়ইlউড়ছঅঁউaঊঅঁউaাড়lঅআড়॥য়নllখঘদয়যয়নড়lঅআদয়ফউঅউড়হঅঁউaনড়॥ঃঅড়॥ঃউফঊaঝয়নউঅঃবউৈঅউযড়হঅঁউaড়ডউফড়ঙঅআ‚ফহফআড়॥ঝঅউঅড়ঃঅpঅউৎড়ইঅlজধড়সউঅড়ৈফইlজ়গ‚ড়য়ফউঅড়ঘalড়ইজঝজউফউঅড়ঃফইlজড়়গ‚ড়সউঅউদড়ঘalড়ইlবড়ঁউঅড়্অঃজংনঅড়আlঁদয়অইড়ঙগঅয়নড়সঁুa‚aফড়‚ফগফউড়ঘঅইড়ঙংফৈৈl।ড়
903,rec_31_audio_28.wav,<>
904,rec_31_audio_25.wav,<>
905,rec_31_audio_19.wav,সঁুফফড়‚aগঁalজড়াড়lঅড়ylদয়্ড়ylদয়ঁদুঅড়ঝalaঝড়ঁaইদঊঙlথড়ইaগঅনড়ড়ঘফঙঅগফড়ফড়ঃবউড়ৈঅউফউড়ঙঅঃফড়॥ঊফplড়সুজআaন॥ইদংগঅড়উঅৈaড়ylজঁউঝlদয়ড়॥পফড়plআঃইফদফউড়ঘঅইুঅয়নড়ঁ‚জlঅড়॥উজগদগঅআৈফথড়াগবপড়ইজগগফড়॥lদ‚অন‚অআগঅlজউফড়ঃঅউঅউৎড়ইঅlজধছফঁফড়জআড়ঝপড়পoঘড়ঘoৎযড়পoউযঊড়ঃটঅআড়ঝফ‚ফড়ঙঅআুড়lদয়অংফহlগফড়অউফ।ড়
906,rec_31_audio_26.wav,॥ইংঅড়ঃঅংড়আঘফউদগয়অlদংুlঅঊঅউজঁড়াড়—গদগঅইlজঊগফংড়—ঁফুড়ইঅ—জঊয়নঅগফড়ংঅlগঅঁaন—ঘবplড়ঙoউঅড়পফহফউফগগঅয়নlড়॥ঊঅউআড়ঊয়নুaআড়ঃকই উদঁফড়ঁফ‚অড়‚জইaড়ঝঅlড়—ঝযঁlদছড়॥আlaঁড়আহaঘalড়্উঁগউঅড়॥আlইঅ্জlউঃl়যড়l‚জড়lo বয়নড়ড়আড়গফ‚‚ইlড়ঁউঅয়ফউঅড়আlদংফউড়ঃঅছফড়lঅপa‚‚অঊগসংaয়নঅড়ুঅlঝaঘড়ঁউদঊ।ড়
907,rec_32_audio_7.wav,‚পঅউaড়পবনউড়পবউড়ঘউড়ৈউ‚হড়ঙ‚ড়ুফৈঅড়াঁঅড়ঊঅঝঅুড়ঁউড়গঅআহফlড়ঙaড়পউড়ঁউড়‚অঃজড়ঁ‚ড়ংফঙঅডউফঊড়ইঅlজধড়ঊফথয়নড়ুঅঙ aহপজlঅড়্অআইaগফড়ঘজআড়ঃঅউড়গঅপুফড়ঙঅউঊa‚য়ফড়ঘফঁফড়॥ঁফড়‚জগড়‚অlaটঅউফড়ঃ‚্উঃফ্lঅড়ঙঃঝফড়ঘঅগদগঅড়টজগদlড়ঙউড়‚ঘফউড়আঃঅউফগড়সঅঁুফঅউড়ইa‚দউযঁফড়পউঘঅউড়আঝযড়টপফl।ড়
908,rec_32_audio_8.wav,ায়নlঅড়॥উাড়ঊয়থaউড়গঅৈদগঅ‚অগঅঁঅআalযগঅৈড়ঊউড়আই্alড়ঙআউফড়ঝঅপঅ‚অঊlaনঁথঙযহaড়হফড়ঙঅ‚ড়উalইalড়ঙoউঅপফগগঅপঅআনুফঙlড়ইঅুaড়—ংaয়নফইড়lফনl‚অহজlড়ঁশ‚দয়ফঁফড়ylদpl‚ড়‚ঙ‚ড়ঁallফ—য়নlদ‚ড়ইবঙlদ‚ড়পঅউaয়ড়সঁুঅঃঅড়আঃগফইড়আগবয়নঅআয়নঅড়ঘজআড়পঅংaড়ইঅুaড়ইaগদয়ড়॥lগবয়নঅউপ।ড়
909,rec_32_audio_16.wav,ঙআয়নঅড়ঘঅঙঅয়নগঅইঅঁড়ঘঅঁ‚অউড়হঅংনঅড়ঘফঙঅআয়নঅ‚ফড়ঙlড় দউথজ‚ড়॥উঁফlদ‚অ অউড়গঅইlঅঘফlথড়॥ঝঅlড় উaঝaপফআড়পরঅlআড়ঙঅআগঅইড়‚অউঅড়ঙউঅড়ঙoউঅঙয়নড়়অঝঅl্উঊঁড়ঝঅড়ঙl‚ড়ঝঅয়নaঁফড়ঊঅংনa‚ঊআড়ৈঅগঁঅনড়াঃ‚দঁaগড়ইজগফঙlঅআগঅইঅঁaড়উড় a‚অড়ঙউদইড়বlপদউৎড়ঝঅঅ‚অুalঅুঅঁ‚অউঅ‚অউঁথঅlদ‚aড়lফআ।ড়
910,rec_32_audio_6.wav,গগঅয়নঘaড়ঘফlদংাহoইঅঢঅউড় উaধঅপইঅড়ঃগঅপফড়lফআড়॥গগঅআ‚a‚অহlড়ঊখথদুaড়ছফঁaহজড়ঙউঅlড়lঅআসহবড়সঁঅড়ডংনঅউড়াংনঅড়আঃগঅইড়ঁুঅউইঅঝঅইঅংনফড়্উঅ‚ফড়ঃগঅইড়পঅউনaয়নঅআড়গফয়নঙlড়ঘজআড়পঅংনaড়ইঅংaঘaগ়ু‚জপlড়টউথজ‚ ‚ফ অগঅআ‚ড়ইঅউদ‚অ়alঅ।ড়
911,rec_32_audio_5.wav,পঅঝঁফড়ঙংংঅড়ঝঅনউজঝড়॥ঃ‚অড়উইঝlড়ঘজআড়উইঝঅlঃগ়ফড়হফড়উবঝউঅয়নড়ঁফয়নঅঁaয়নফড়ইগজঝঅpaউড়পবlবড়াড়থঅlদ‚aউaথঅlদ‚aড়lঅড়ঁজlজঃঅাড়॥ঃঅlড়‚alaড়॥lগঅঘফগফড়থঅlদ‚যফড়উঙই‚ফউড়‚alড়থঅlদ‚aaগড়ঊaধদুaড়ইlঅননঃফড়ঊঅআউফড়ইফয়নফড়—আঝফড়॥ুaটaঃুaড়সড়ইফয়নফঁড়ঊaঃদaআ‚ঙঝঅআড়‚উড়থঅl‚aগঅৈ‚অহফড়উইঝঅlথoঁড়ইঅঃফউফুaড়ইফয়নফপআড় আুঅ‚ঁফড়—ঝড়ঃকঃঅউফড়yরদঝlফউড়উঙই‚ফউড়ঘন‚যlফ।ড়
912,rec_32_audio_15.wav,ঙদয়অগঁঅঁফঅঃগঅইড়ঊঅঝজllঅউপঅড়ুঅঁ‚অউড়ঘফৈঅylaগদগফপaয়নঅইlংঅঁ‚অউঅড়ঁঝড়ঃ ফয়বপঅড়়জঁদ‚ড়lঅআড়াফ্য়নফড়ঘফড়laয়নঅগৈঅ‚অঃফড়ঃaংফগইয়অlবাড়থ‚ড়ঙ‚অড়ঙয়নফlড়য়অlফড়॥আগঅইঁফ‚অড়ঙৎইজড়॥উৎpঅlফড়॥ঃঝঅঃlpঅঃইa‚ড়‚অউaঊঅlঅআ‚অআইদড়‚অউড়ঙুদ‚অই।ড়
913,rec_32_audio_13.wav,উড়॥পঅ‚ড়ইঅউহফlড়ঘaাড়yউৈঅlযড়ঙঅআ‚য়নড়ঁদধফ দড়ঙগঅআ‚বয়উঅউa‚বঁফ‚ফ্ড়—ৈ়গফউড়ইঅঝফড়ঊaথaড়ঊফথaড়ঊaঝফড়ঊযফঝড়ঘফঊযঃ‚যয়নঅড়ঙঅায়নঅlড়ছফঁফড়ইউঅহউজপড়ঊফথaঙয়নড়য়ফনফড়্ঃগড়ঙ‚অ॥হফৈদয়‚অউড়ইনফয়নঅয়নড়াড়ঃঊঅঁঃঊ়ফয়নফড়্গফড়ঘফঃফআড়‚অউড়ইগaয়ফড়্জঁদুঁড়ঊফথaড়॥আয়ননড়স‚অইঅয়ফড়াধবঘড়ঘঅায়নঅড়গঅপফড়ঊফa।ড়
914,rec_32_audio_4.wav,‚অইংনঅ‚বড়॥পআড়‚অঘaঁড়ঃalঅড়—lঃযইড়lয়নড়ঘঅঘঅঘঅইদউড়আরঝaড়॥ইইঅউঘঅঘবয়নউঅপ ঃঊড়ঁউ়জlঅপফড় উয়নৎaঁড়yইদংড়আঃঅগযড়ঘফায়নঅআড়॥ ইউঅগযঃaড়সফঙঅউড়ঘআগফআড়aনফড়—ৈ‚বড়ঊঅগঅড়ঁফ‚দঊঅড়গঅঁঅঊউফড়ঃঅইঅগবগদগঅইড়ৈঅুঃফছফঁফ‚অড়॥ঘঊalড়ৈঅগপaউফড়yলপফড়ঘফহফউড়—অউড়ঙঝঅlফউড়ঘal।ড়
915,rec_32_audio_3.wav,ড়্ঃঅআড়সঙঅড়আঃঅগaঘঅঊaগঃঅড়থঅ্ংড়ঘoউফঊঅউঅড় দউ‚aধদঁঅউযড়য়জo‚‚oaয়নঅড়্অায়ংঅড়—ংঅগ‚পঃদ‚ড়lঅড়ঃঅায়নঅlদlঅ‚অগফড়ঃঅগaয়নফড়ঘoগযউড়সআুঅ‚য়নুঅড়ইয়নগঅড়ঘalaড়্দaকউaঘঅlফউড়ঃঅগaড়আুঅ‚জড়ইয়নগড়ঙগঅড়ঃগঅইড়আঃগঅইঅlফড়সুঅড় দউ‚aথদঁফউaড়ঝঅঁঅ অউড়্অlaঘড়ঘআগফড়াড়ঙঅ্উবগড়॥ঢদছlঅlঅড়ঙৈ‚ড়lঅ।ড়
916,rec_32_small_audio_0.wav,ঊফথফড়ঁ‚অড়ঙয়নঅড়ঊঅগঅঊফথঅড়ঙ‚অড়ঙolaউড়ইlদড়॥য়নগ‚অড়়অুaড়পফহফ‚াড়ঊঅগঅঘঅড়ঙlড়॥ঃগঅইবগফপইড়াগঅয়নপজইঅঃয়অগইড়
917,rec_32_audio_9.wav,ঊaঃুaয়নঅড়আঃaঊaঝুaড়ঙঅউজlঅউড়ইঅুaআড়‚ফlদ‚অউড়়দহফড়ইফপঅউaয়নঅড়ঊaধদুaড়ঘফয়নঅড়ঃকঙড়থঙউফড়॥ঁঅঙবউড়ঙaঃফড়ইফঁড়ঊaথদ‚যউড়ৈঅউগফুঅড়ঙlড়ইঅংa—ংaড় উায়নঅআয়নঅইlফ‚ফড়ইফঁঝঘঘa দটঅঊফড়॥য়নৈঅঙ‚ড় a‚অড়গদগঅড়ঙউlঅঃদ‚অড়ঃদ‚অlঅগঅঁবঝফঃড়ইয়নফউঘজঘঘalড়ঘআঘউশ‚দঊড়ঘফঙঅউফউড়্দয়অগঁঅঊঅ‚ড়গঁঅড়—ংঃফড়॥ঊঅউড়ঘফঙঅড়ঝঅয়ন।ড়
918,rec_32_audio_0.wav,গঅইংa‚ফড়ylঝঅ‚যউড়ইঅপaঘঅায়নঅঃদঅঊঅগঅlaঁaড়ইঅহঃঅগইড়টঅগয়ফউ জড়ড়ঁফ‚‚অড়ঙগবঁড়॥ উঘফউড়‚অইড় অউlঅউঁজগড়‚অ‚aড়ড়উজঝঅlaয়নঅঃদঁবয়নঅউজঝঅাআড়উঅুজহফl‚জইঅথঅফয়নফঁুজড়ইঅছইঅ‚গঅইড়lয়নঅউড়ঁফড়ঘalড়ঙঅগঁaউবড়নইড়ঝফড়‚ফহফড়ঊঅগঅঊজউঅড়॥ঃড়ঊaধয়নড়ঙlড়ঙ‚অপজগঅঘফবড়ঘফআড়ইজড়ঊঅআগউফড়উফপউদংঁদংড়ঁউফ।ড়
919,rec_32_audio_17.wav,ৃঅঁ‚অঘফউড়ঘফঙঅআঘফড়॥ঊঅউঃlঅড়ঙlঅড়॥ঊঅউদঁaউফড়উঅঁদঅউঅঁদ‚উ‚অউaড়ঊয়ঙনঊlযড়উড়ঁa‚অড়—pজ‚অlবগঅৈঊঅঁড়ংঅঁ‚অড়ঘফৈঅআড়ঃaaঝড়ঝঅড়ুঅঁ‚অউঅড়গaয়নফড়পফহফড়উঅঁদ‚অউড়ঙঅআগঅইঊaঝaড়ঊফথaংঅঁ‚অউড়ঘজআlঅনড়ঃঊড়ইঅlজধবঁদঊফড়ylজউজঃদ‚ড়ংঅঁ‚অউ‚অউড়গঅআlড়গঅঁঅয়নড়াঙঅঃজউড়ঃaউফগড়ঙয়নফড়ঊদয়ঙঅইlফড়ঙ‚দয়ঝঅঘঅউৰ ড়ঘফনঅগড়গঅয়নঘaহফlফড়ঙঅায়নঅড়ঙঅআ‚অড়ছফঁফ‚ফআউড়—‚দ‚ঁড়ঊফথa।ড়
920,rec_32_audio_1.wav,ঁaইড়ঃকয়ঃকজড়ঃঅঙঝযlযসউফহগড়ঃদখ‚দউড় জউ উlঅড়পগ পজয়বড়পজ উড়ইবয়নঅউঁaড়আপফড়ঘঘফথফউড়ঁa‚অড়॥ঃউaয়প‚oুaড়ঁa্অ—ুঅউড়‚ফlaগড় অ—ু—আগ্অউদংঅউাড়—আগ্অউদংঅউড়ঘফৈlড়ৈঅ উড়ঘায়নড়lঅ—আগড়্অ—দংঅউড়ঘফঙঅঊউড়ঘঅায়নঅায়নয়নফঁড়ঊউদ‚ইঅlফড়॥ফড়॥পফউড়অউইয়অlথফড়ঁফইlফড়ঙঅ উদঘa‚ড়—গড়্অউদংউগঘড়lইউগঅড়ইফয়ফড়ঃউধদঢড়‚‚a‚ঁa‚অড়ঊঅকগঅড়ঃঊঅlঅড়ঃaগঊঅকগঅড়ঃইঅll।ড়
921,rec_32_audio_14.wav,ঁঅlবয়নঅlযড়‚অঙআয়নঅউজড়ঁখঃদুaড়॥পaুজউদ‚ড়॥উদঁa‚অড়ঙlড়ংঅঁ‚অlফউড়ঘঅlঅপফlঅ‚উজপaয়নঅউড়উজপaড়স‚ফড়ঙঅগঅড়পফড়সঁঊঃদ‚অউড়ঊঃদ‚অঙlড়ঙঅড়ুফৈঅইফঙড়য়অ‚ইড়্অআ‚অইডয়নঅউজঁদউবপঅউড়গফপফড়উঅঁ‚ঘউড়ঝঅড়yl‚ড়গফপফড়lঅপফ‚ড়উয়নড়lঅড়yঊঃদছঅয়ড়ংঅঁদ‚উফউaড়ঊoধঁদঁগড়গঁঅয়নড়উ ুঅড়উঅঁদ‚উ॥ঘউৎড়ঊঅঘগঅঁফড়‚অউঅড়ঘদঊঅউঅড়পফগফউজপaড়হ‚দয়ড়থ‚ড়ঙঅঝঅউড়ঙঅঝঅউড়উজপয।ড়
922,rec_32_audio_19.wav,হফনঊঅগঅঊঅগ‚ড়উইঝlফউড়ঘalড়ঊফথaউড়ইঅুয়আুঅড়গঅঊড়lফড়॥ঊঅউ্ফংফউড়ঊpজড়ঁগফপa়aড়পজউঅড়ঙজয়নঅইজড় অগঅড়lঅঃঁঃইড়॥দগঅইদlঅইগাৎড়উড়ঙaইঅlঅড়ৈগঅঁড়ইৰফড়ylদয়জইঅঃড়ঁঅগlড়ঁউবড়ঁফউঅড়ঙlদয়ড়ইঅহ lঙৎদংজঝঅউঅড়॥ড়ঙড়আইঅlুaঁড়উঅঙা।ড়
923,rec_32_audio_2.wav,ড়ঁঅয়ন—ঁঅঝফড়ঃ‚বইঅউড়ঃজংঅনড়l‚ফড়ঁঅ্উফউড়ঃৰংঅড়lঅপlঅটঅফড়॥পঅহফড়াুঅায়নঅড়॥হফড়ঃজংঅড়ঝগ॥ইঅউফড়lড়ঝঅইজংঅইজlঊঅpউইফউড়ঃঙফঃঅঃফড়সঁউaড়ঘঅগগঅপফউড়হআড়‚অউড়ঃঅগযড়ঘaয়নঅইফড়়ঙঅড়ঊুদুঊঅউড়॥পঅউড়ইহঅউড়ঘo‚দঊড়ইঅ‚অইউঅনa‚দঊড়—রদ়aয়নঅইড়ইঅউঅড়পঅড়টজড়ঁউফৎড়ঘঅড়ঘaয়নড়সউঅ।ড়
924,rec_32_audio_11.wav,ড়॥ঙl‚ড়উঙইlঅড়॥ফউড়ইঅlজধড়॥পফঊফথফঊফআথফড়॥‚দয়উ  অয়নlড়ঁউফহফড়ঙlড়ইঅlজধa‚অড় ৰঝঅlফড়সঙlড়laঝaড়laঝaড়ঃঅআঊlগবঁআa‚ঁসৈlফড়‚oুaআড়ঘফঝaঁঅড়ঘaয়নফড়য়জঁঃঁঁaঝaড়্অগaুফড়আ‚ফয়aঁফlঅপফউড়ঁaহজড়lফয়নড়॥ডঅউড়ঙঅায়নঅlড়ৈ‚ড়টঅগবড়॥অহaগড়lইঅlজধফউড়ঃঅনড়ঃদ‚দঃদ‚ড়ঊঅগঅড়হaগঅউড়— ঃপফ‚ড়‚অঅড়হaগড়lফ।ড়
925,rec_32_audio_10.wav,ই‚lড়—ুগড়ায়ননlঅঁঅনউaঘফঊড়ঊয়ঊয়নপঅlড়ড়ইঅুaগউইড়ইফঁঁগফlউইহaয়নফঊঃ‚ঊ‚ফড়ঊ়aঊ়হফ‚অউফড়সঁa‚অড়yঊঃদ‚ড়॥পফউড়ঘalড়ৈঅগঁaউড়াইঅঃগউজ ঁঅউড়ঘalড়ঙঅগঁaউবইজআঃফড়ইঅlজধফঊগফড়ৈবয়নঅনড়॥পফউড়ইয়অlড়থফড়ৈ‚বড়॥য়ন॥llড়ঘজউদগঅঃড়ঁউ‚ড় জউ‚aড়॥ই‚ড়ঁউ‚ড়ৈৎড়ঊগফড়সপজগঅড়lঅয়নড়॥ঃ‚অঃদ‚aড়ঊaগজ্‚ড়ইঅlফড়॥উঅআপআঃaঁফড়ইঅlজধ‚aড়ঘআুaঁaড়ঝaঁফড়ইlফউঘফইlজধঅৈফউবড়ইয়নফইড় ঊঅ‚ড়॥পফউড় ‚জগদগঅআ।ড়
926,rec_32_audio_12.wav,ড়ইঅlঅইঅগড়টঅগবায়নঅহaগফঙগঅউড়ইঅগনঃফ‚aইঅlড়lঅআুaঁসআড়ইঅlজয়নঅধফড়ঙঅউlফড়ইঅlব়অড়ঙথজঁড়ঊফথaড়ঙঅানlফড়ৈধদুড়উজপফড়ঙঃদুড়yটঅঊlুঅগড়ঊফথaসআড়yঊঃদ‚অঁফড়ঃlদ‚অহফড়॥গড়াড়সৈlাড়ৈঅlaপজউবঁদ‚ড়‚ফইlaুঅড়ইঅগঅlঅয়নুঅlবঝফউড়ঊদয়অঝঅগড়ঊজঝঅগড়ঘaয়নঅ‚ড়উঅৈফড়্উইঅগযl।ড়
927,rec_32_audio_18.wav,়ফড়॥ঘঊঃদ‚অড়ঙউaয়নঅগড়গঅউড়ঃউঙঅউবঘঅড়‚দউaঁফড়ঁaয়নফআড়ঁlয়ড়ঃজয়জপড়ঃজঊapঊapঅড়্অ—lযlড়॥পa‚অড়॥ঃউড়ঊaধয়নঃউৈঅউড়ঁaআড়হঘঃঁড়ঘইউঅড়ছফঁaহজআড়ঘফয়নফড়lঅয়য়উঅড়ঘযঊঅউড়ঘফড়ঝফ্অৈঅয়নড়॥ইউঅড়‚অউড়্অআড়lঅইুঅ‚ড়ঘফনঅগঅ।ড়
928,rec_33_audio_2.wav,ইঅlজধফউড়ইঙlঊংনফড়yরহফ॥াঅউঅ়ঁউaয়নড়ইঅউঅউড়ইউগড়উফlঅড়ইৰগদয়ঙঅউড়ইঅlaথঅ্lঅড়॥আউaড়পদউঙৎড়ঃউদয়ইঅঃউঃফড়—উবড়ঙইড়—জউঙড়ইঅউজঃফউড়—ইlফ—ঢফঁুঅড়॥ঊফঁঝইথফ॥উফউড়সঁঅড়ঘজlঅছaঁড়ঘদয়অইড়ইফউড়ঁaউaনইঅউ।ড়
929,rec_33_audio_3.wav,ড়য়উঅফড় ঁঅয়নড়lড়ড়lঅlজlঅাআড়য়ড়॥ঘঅlদঘaড়উৰঝঅড়থজউজড়ঝফইঅড়ঊউড়থজউজ‚সড়॥ঃaগড়ইফউড়ঁaড়ইঅছড়ঝবয়lফড়সঁঊalড়aউইনইঅড়ঃঅউদইঁদ‚a‚ফইইফড়॥ঘঅইড়ঘaহফড়াড়ঃoঝড়উইঝঅউড়ইঅঙঅড়সঃফড়lঅড়সনউড়ঊঝগড়ঁঅআ‚ড়সড়সৈইড়ঁঊaগড়ঁঅয়ঊঅউড়—ওঃজlদpড়ঁlঘঙl।ড়
930,rec_33_audio_17.wav,ড়॥উপযড়॥গপযড়ইৰগফড়গঅঢlউদঘঊড়াড়ঃউড়উইউড়আঃaয়নঅড়সঘফড়ইহইফউথৈয়অছঅlঅইড়ইঙউpঅড়ৎউঅড়॥ঊদঘজগaনঅড়ছঅপফড়yঊদ়গগঅটফংঅঙাঁড়ৈজঊড়ঊঅগইঅlঁসড়ঊংনঅউড়—আড়থজঁড়ইউঅlটফlদ‚দউযয়নড়ঙআড়laহজঁইউঅড়lপফগড়গঅনয।ড়
931,rec_33_audio_19.wav,‚অউড়ঊদয়অঊঅউঅড়জড়়যlড়গঅড়ঊaঅঊজগঅড়ঙঅঝaঁড়ঙঅঘযউড়ঊইথকগয়উঅড়ঁদউ‚ঙগড়ছঅlফড়ঁফথঅ ইঅঘঅউঅইড়ঘংড়॥ঘaড়ঘফইজগড়॥ৈঅঝaড় aঝঅ জথঘজআংইগঅড়ঙঅ‚aড়গৈঅায়নফউড়গ—ঁআlঅ—িঅঁঅয়নযনঊঅlঙইগড়আ—lয়ইফঁঅউড়ঊদয়অুঁদইঅ‚অউড়হঅুঅড়ঁদউযউফ‚অউড়॥pউদৎpঅড়ঁঅড়পউৎড় ঘড়ঙ।ড়
932,rec_33_audio_15.wav,য়জঘঘaড়॥ঝঅড়ইa‚ফড়উঅড়ঃকপয‚ড়ঝঅয়নড়সৈlড়ৈউড়ঊঅঘঅaঅৈlআ‚অড়ঁবlড়ড়ঁঅগঅঃড়ঁ‚‚ড়ইঅlবড়সঊড়ৈঅউঅ‚ড়ইaউড়ঝঅগড়— দ‚ড়॥হফড়pউফড়ুজইঅlঘফড়॥উড়অ্ড়গঅঁফড়ুজইaড়আয়াlঅড়—lদllঅড়সউড় উঅউড়ৈুফড়lalদlড়lঅ।ড়
933,rec_33_audio_11.wav,ছফড়ঙনঅড়॥উড়সঁঘঅড়্‚aড়—ওঁ‚াটউlড়গঅথফউড়সঁঘদয় উড়়অউইঅlদ‚দউড়উয়নফঁুঅড়আড়থঅগইaহaড়lফllঅড়—গড়থঅৈঅlঝlaড়ড়সড়॥ঊঅউড়সপফহঅগড়—lদlয়নঅউঅঁalঅড়ঁউফহফড়আসউড়॥ দঊউঅঊঅlড়ইঅlদ‚দউগজঙফড়laয়নফউঅড় জ়ফlaড়থজউজঝড়পউঅড়lউlঅাআড়॥ ঘইফইঊঅংনa‚ড়ঙ।ড়
934,rec_33_audio_1.wav,াডlড়সড়সউঅড়॥হlঅড়॥ঘlঘফড়yগগফপফড়য়অড়টঅহঁদড়ঁড়॥গঅlঘযঊড়‚অউঅড়ইঅগড়ঘফঊঅড়ঊঅঙঅঅউ‚ফড়ঙঁঙগফড়ইalaগaঁড় ইগaড়ইৰগদগসইঃজগpড়॥ঝঅlঘa‚ড়য়অড়॥ঝঅlড়—lপফঙউফড়ডllজধ।ড়
935,rec_33_audio_22.wav,উছ‚থa‚উফড় ়দ়ইদউড়‚অঝফউড়ইঙঅইaড়॥ইযয়নড় বউঅ্aাড়॥গঅড়ঁlদ‚অউড়yু‚ড়ইঁছaঁড়ঁদউঁফড়ঁঅইফড়ঁa‚গঊঅঃ‚ফড়ঙয়নড়॥ঃফউফড় অউফউড়গঊয়নইফঝফউফআ‚ফড়ঊদয়ঊঅঙড় উঁদ‚ড়গজঁaড়উনউ।ড়
